Search Term,MOMO Title,Product Title,Similarity
刑法總則,刑法總則,"刑事司法比較法律模式導論精裝本, CRC出版社",0.8961312770843506
刑法總則,【讀享數位】周易的基礎刑法總則解題書 周易 9789574644643,"刑法程序與證據平裝本, CRC出版社",0.8026720881462097
刑法總則,這是一本刑法總則解題書（基礎篇）,"刑法程序與證據平裝本, CRC出版社",0.905109703540802
刑法總則,【Momobook】112年刑法總則考前必讀爭點――以實務見解建立邏輯思考地圖 高普考(電子書),"皇家符騰堡民事、商業和警務事務刑法精裝本, 阿科斯出版社",0.7619214653968811
刑法總則,展開！刑法總則體系書,"刑法程序與證據平裝本, CRC出版社",0.9391338229179382
刑法總則,高點出版 律師、司法3等 透明的刑法總則編張鏡榮律師 （2023年7月5版L105905<大學書城>,"刑事司法比較法律模式導論精裝本, CRC出版社",0.8529379963874817
刑法總則,【元照】新刑法總則 11/E 2023 9786263690530,"刑事司法比較法律模式導論精裝本, CRC出版社",0.8679580688476562
刑法總則,【Momobook】106年國考大師教您看圖學會刑法總則 高普考╱地方特考 千華(電子書),"皇家符騰堡民事、商業和警務事務刑法精裝本, 阿科斯出版社",0.8198421001434326
刑法總則,刑法總則題型破解,"刑事司法比較法律模式導論精裝本, CRC出版社",0.9052602052688599
刑法總則,法律系轉學考-刑法總則歷屆試題全解（保成）,"刑事司法比較法律模式導論精裝本, CRC出版社",0.9233648777008057
刑法總則,【讀享數位】紀綱的刑法總則解題書 紀綱 9789574644285,"刑法程序與證據平裝本, CRC出版社",0.879443347454071
刑法總則,元照 書本熊  新刑法總則 林鈺雄 11版2023 9786263690530,"刑法程序與證據平裝本, CRC出版社",0.8690019845962524
刑法總則,民法總則與刑法總則-爭點Combo List-2021高普考.各類特考（保成）,"刑事司法比較法律模式導論精裝本, CRC出版社",0.8822430968284607
刑法總則,【五南】刑法總則理論與運用（11版） 張麗卿 9786263664579,"刑事司法比較法律模式導論精裝本, CRC出版社",0.8934993147850037
刑法總則,刑法概論I-刑法總則,"刑法程序與證據平裝本, CRC出版社",0.931510329246521
刑法總則,八週帶你讀民法與刑法總則（高考/地方特考/三等適用）,"刑事司法比較法律模式導論精裝本, CRC出版社",0.8846632838249207
刑法總則,2023【必考實用爭點書】刑法總則考前必讀爭點――以實務見解建立邏輯思考地圖：關鍵重點圖解（高考,"皇家符騰堡民事、商業和警務事務刑法精裝本, 阿科斯出版社",0.7190666794776917
標籤紙,【精臣】精臣標籤紙(D11/D11S/D110/D61/D101/H1S),"MoTEX 價格標記標籤紙白色MX-5500 PLUS+白色文字標籤紙10p, 500格, 1組",0.7382771372795105
標籤紙,【阿波羅】A4影印用自黏標籤紙 100張入,"MoTEX 價格標記標籤紙白色MX-5500 PLUS+白色文字標籤紙10p, 500格, 1組",0.7926595211029053
標籤紙,【Niimbot 精臣】台灣總代理公司貨 精臣B21 B1 B21S B3S 標籤紙 純白系列貼紙 白色標籤紙 打價標貼紙 價錢標示 熱感應貼紙,"MoTEX 價格標記標籤紙白色MX-5500 PLUS+白色文字標籤紙10p, 500格, 1組",0.7738809585571289
標籤紙,【Niimbot 精臣】台灣總代理公司貨 精臣D11S D110 D11 D101標籤紙 可愛卡通貼紙 姓名貼紙 熱感應貼紙 花色貼紙 原廠貼紙,"MoTEX 價格標記標籤紙白色MX-5500 PLUS+白色文字標籤紙10p, 500格, 1組",0.7839615941047668
標籤紙,精臣標籤紙 精臣B21S/B1/B3S/K3 標籤紙 標籤機打印紙 標籤機貼紙 熱敏四防標籤貼,"MoTEX 價格標記標籤紙白色MX-5500 PLUS+白色文字標籤紙10p, 500格, 1組",0.7446505427360535
標籤紙,精臣 D11 原廠標籤紙  純白 (感熱貼紙 自黏貼紙),"MoTEX 價格標記標籤紙白色MX-5500 PLUS+白色文字標籤紙10p, 500格, 1組",0.7806903719902039
標籤紙,精臣標籤紙 2入 適用於B21S/B1/B3S/K3 白色標籤紙 熱敏標籤紙 防水防油防撕,"MoTEX 價格標記標籤紙白色MX-5500 PLUS+白色文字標籤紙10p, 500格, 1組",0.7967365384101868
標籤紙,【御皇居】三麗鷗標籤紙-B21S(精臣 三麗鷗標籤紙 B1 B21S B3S 精臣標籤紙 熱感貼紙),"MoTEX 價格標記標籤紙白色MX-5500 PLUS+白色文字標籤紙10p, 500格, 1組",0.7721846103668213
標籤紙,【Beauty Life】6捲 超商出貨單 10X15Cm感熱貼紙 超商寄件單 三防熱感應標籤紙 打印紙(超商限下單1筆),"MoTEX 價格標記標籤紙白色MX-5500 PLUS+白色文字標籤紙10p, 500格, 1組",0.7784906029701233
標籤紙,【Is】Jc-B1 多功能藍芽標籤列印機(贈40X30標籤紙*1+收納袋*1),"MoTEX 價格標記標籤紙白色MX-5500 PLUS+白色文字標籤紙10p, 500格, 1組",0.7506160736083984
標籤紙,副廠米家標籤打印機標籤紙15Mm(米家標籤機 打印機 標籤紙 貼紙機 標示 筆記),"MoTEX 價格標記標籤紙白色MX-5500 PLUS+白色文字標籤紙10p, 500格, 1組",0.7512367367744446
標籤紙,【Niimbot 精臣】台灣總代理公司貨 精臣B21 B21S B1 B3S 純色系列標籤紙 彩色貼紙 彩色標籤紙 原廠標籤紙 熱感應標籤貼紙,"MoTEX 價格標記標籤紙白色MX-5500 PLUS+白色文字標籤紙10p, 500格, 1組",0.7690975666046143
標籤紙,【Niimbot 精臣】精臣台灣總代理貨 標籤紙 精臣B21 B21S B3S B1標籤紙 圓形標籤貼紙 透明標籤貼紙 精臣標籤紙 化妝瓶罐貼紙,"MoTEX 價格標記標籤紙白色MX-5500 PLUS+白色文字標籤紙10p, 500格, 1組",0.7634821534156799
標籤紙,【Niimbot 精臣】新貨到 精臣台灣總代理公司貨 精臣B1/B21/B21S標簽貼紙 獨家夢幻系列標籤紙 防水防油 彩色貼紙 熱感應貼紙,"MoTEX 價格標記標籤紙白色MX-5500 PLUS+白色文字標籤紙10p, 500格, 1組",0.749893069267273
標籤紙,【Niimbot 精臣】精臣新款熱轉印M2標籤紙 熱轉印標簽紙 四防熱轉印 十年不褪色 白色標簽貼紙  純白系列  防水 資產標簽,"MoTEX 價格標記標籤紙白色MX-5500 PLUS+白色文字標籤紙10p, 500格, 1組",0.8296792507171631
標籤紙,【蛋蛋購物】行程計畫表 日計畫表 備忘錄 月計畫表 週計畫表 便條紙 計畫便條紙 便條紙 備忘錄(便條 標籤紙 清單 記事),"Heemang Office Point A4 Melive Double Clear File HM2537 40 張 x 4p + 20 張用於 Formtech File Index LQ-3624 的標籤紙, 雙清文件（奶油色）、標籤紙（白色）, 1套",0.6233276128768921
標籤紙,【Niimbot 精臣】精臣B18 專用標籤紙 熱轉印 純色系列 鐳射標籤紙 防水防油彩色標籤 耐高低溫 十年不褪色 精臣原廠標籤 白色 彩色 亞銀,"MoTEX 價格標記標籤紙白色MX-5500 PLUS+白色文字標籤紙10p, 500格, 1組",0.8008007407188416
標籤紙,愛立熊打印紙 白色貼紙捲(熱感應紙 熱敏紙 感熱紙 打印機 打印紙 迷你打印機 標籤紙 打印紙 標籤紙 貼紙標籤),"MoTEX 價格標記標籤紙白色MX-5500 PLUS+白色文字標籤紙10p, 500格, 1組",0.7423555254936218
標籤紙,【台灣製造】多功能白色電腦標籤-6格直角-Tw-6-1箱500張(貼紙、標籤紙、A4),"MoTEX 價格標記標籤紙白色MX-5500 PLUS+白色文字標籤紙10p, 500格, 1組",0.8636128902435303
標籤紙,【Dreamcatcher】精臣 B21S拾光標籤機(標價機 打價機 貼紙機 標籤紙 標籤機),"MoTEX 價格標記標籤紙白色MX-5500 PLUS+白色文字標籤紙10p, 500格, 1組",0.7080150246620178
標籤紙,【咪咪購物】Mx-5500手持標價機貼紙｜一入(標價機貼紙 打標機貼紙 標籤貼紙 標籤紙  打製造日期),"MoTEX 價格標記標籤紙白色MX-5500 PLUS+白色文字標籤紙10p, 500格, 1組",0.7858911156654358
標籤紙,【Niimbot 精臣】台灣精臣總代理公司貨 精D11S D110 D101適用標籤紙  小黃鼠可愛標籤貼紙 現貨特別款,"MoTEX 價格標記標籤紙白色MX-5500 PLUS+白色文字標籤紙10p, 500格, 1組",0.7781640291213989
標籤紙,【御皇居】三麗鷗標籤貼紙(三麗鷗標籤 三麗鷗 標籤貼紙 熱感貼紙 標籤紙 貼紙 精臣 標籤貼),"MoTEX 價格標記標籤紙白色MX-5500 PLUS+白色文字標籤紙10p, 500格, 1組",0.7435915470123291
標籤紙,【彩之舞】進口彩雷銅版標籤A4-1格直角100張/包 U4428Pl-100(貼紙、標籤紙、A4),"MoTEX 價格標記標籤紙白色MX-5500 PLUS+白色文字標籤紙10p, 500格, 1組",0.8085231184959412
標籤紙,【Jin Shin Fa 金興發】N次貼 指示型可再貼標籤紙 61424 50X12Mm 9色450張(便利貼 標籤 文具 辦公文具),"MoTEX 價格標記標籤紙白色MX-5500 PLUS+白色文字標籤紙10p, 500格, 1組",0.7843294739723206
標籤紙,【彩之舞】國產通用型標籤貼紙 100張/包 30格直角 U4456-100Tw(貼紙、標籤紙、A4),"MoTEX 價格標記標籤紙白色MX-5500 PLUS+白色文字標籤紙10p, 500格, 1組",0.8148254156112671
標籤紙,【Niimbot 精臣】台灣總代理公司貨 精臣標籤貼紙 D11 D11S D110 D101 H1S透明標籤紙 透明標籤貼紙 夜光標籤貼 圓形貼,"MoTEX 價格標記標籤紙白色MX-5500 PLUS+白色文字標籤紙10p, 500格, 1組",0.7888997197151184
標籤紙,【精臣】精臣標籤紙  純色款(D11/D11S/D110/D61/D101/H1S),"MoTEX 價格標記標籤紙白色MX-5500 PLUS+白色文字標籤紙10p, 500格, 1組",0.7350103259086609
標籤紙,【Unistar裕德標籤】Us4461 多功能白標40格 52.5X29.7Mm -20張/包 二入組(A4/貼紙/標籤紙/防溢膠/無刺鼻味),"MoTEX 價格標記標籤紙白色MX-5500 PLUS+白色文字標籤紙10p, 500格, 1組",0.7838845252990723
標籤紙,【N次貼】61423-2Pk  螢光指示標籤紙4色組(2包入),"MoTEX 價格標記標籤紙白色MX-5500 PLUS+白色文字標籤紙10p, 500格, 1組",0.8083926439285278
apple watch se,【Apple】A+級福利品 Apple Watch S8 Gps版 45Mm(鋁金屬錶殼搭配運動型錶帶),"Apple Watch SE/6/5/4/3rd Gen TPU 運動錶帶搭扣錶帶, 橘色, 42/44",0.8589941263198853
apple watch se,【Apple】Apple Watch Se2 44Mm Lte 2023(鋁金屬錶殼),"Apple Watch 手機形狀矽膠充電座, 粉色",0.832840085029602
apple watch se,【Apple】Apple Watch Se 2024 Gps 40Mm(鋁金屬錶殼搭配運動型錶環),"Banana Land Apple Watch 4 / 5 / 6 / SE 邊框錶殼 40 毫米, 1個, 銀",0.8344314098358154
apple watch se,【Apple】Apple Watch Se2 40Mm Lte(鋁金屬錶殼搭配運動型錶帶),"iNOViA Apple Watch一體式矽膠錶帶, 透明",0.8667488098144531
apple watch se,【Apple】Apple Watch Se2 44Mm Gps 2023(鋁金屬錶殼),"Apple Watch 手機形狀矽膠充電座, 粉色",0.825759768486023
apple watch se,【Apple】Apple Watch Se 2024 Gps 44Mm(鋁金屬錶殼搭配運動型錶帶),"Apple Watch SE/6/5/4/3rd Gen TPU 運動錶帶搭扣錶帶, 橘色, 42/44",0.8938839435577393
apple watch se,【Apple】Apple Watch Se 2024 Gps+行動網路 40Mm(鋁金屬錶殼搭配運動型錶帶),"Apple Watch SE/6/5/4/3rd Gen TPU 運動錶帶搭扣錶帶, 橘色, 42/44",0.9004349112510681
apple watch se,【美國Nomad】全球限量 Apple Watch 49/46/45/44Mm  鈦金屬錶帶2021新款(Apple Watch1-10代&Se&Ultra適用),"iNOViA Apple Watch一體式矽膠錶帶, 透明",0.8554383516311646
apple watch se,Apple Watch 1-6代/Se 42/44Mm 米蘭編織不鏽鋼 錶帶(卡扣式),"Apple Watch SE/6/5/4/3rd Gen TPU 運動錶帶搭扣錶帶, 橘色, 42/44",0.9152578711509705
apple watch se,【Apple】Apple Watch Se Gps(44Mm/運動型錶環),"Apple Watch 手機形狀矽膠充電座, 粉色",0.828508198261261
apple watch se,【蒙彼多】Apple Watch S7/Se 42/44/45Mm運動尼龍帆布錶帶,Mideudien Apple Watch 7/6/5/4 3/2/SE透明錶帶,0.8497461676597595
apple watch se,【General】Apple Watch 錶帶 Se2 / Se 簡約舒適防水矽膠壓扣運動錶帶(裸砂粉),"Apple Watch SE/6/5/4/3rd Gen TPU 運動錶帶搭扣錶帶, 橘色, 42/44",0.8850330114364624
apple watch se,Apple Watch 雙色矽膠磁吸錶帶(適用 Apple Watch 錶帶 9 8 7 Se 6 5 4 38 40 42 44 41 45),"Apple Watch SE/6/5/4/3rd Gen TPU 運動錶帶搭扣錶帶, 橘色, 42/44",0.9393560886383057
apple watch se,【Apple】Apple Watch Se2 44Mm Lte(鋁金屬錶殼搭配運動型錶帶),"Apple Watch SE/6/5/4/3rd Gen TPU 運動錶帶搭扣錶帶, 橘色, 42/44",0.8709007501602173
apple watch se,鋼化保貼組【Apple】Apple Watch Se2 40Mm Lte(鋁金屬錶殼搭配運動型錶帶),"iNOViA Apple Watch一體式矽膠錶帶, 透明",0.8625119924545288
apple watch se,【蒙彼多】Apple Watch S7/Se 38/40/41Mm運動尼龍帆布錶帶,"iNOViA Apple Watch一體式矽膠錶帶, 透明",0.8431552052497864
apple watch se,Apple Watch 馬卡龍七彩糖果色錶帶 蘋果 Ultra 10 9 8 7 6 5 4 3 2 1 Se 替換錶帶 蘋果錶帶,"Apple Watch SE/6/5/4/3rd Gen TPU 運動錶帶搭扣錶帶, 橘色, 42/44",0.9216819405555725
apple watch se,【Apple】Apple Watch Se 2024 Gps+行動網路 44Mm(鋁金屬錶殼搭配運動型錶帶),"Apple Watch SE/6/5/4/3rd Gen TPU 運動錶帶搭扣錶帶, 橘色, 42/44",0.9006485342979431
apple watch se,【Jtlegend】Jtl Apple Watch   S9/8/7/6/Se/5/4/3/2/1 Flex 彈力錶帶,"Apple Watch SE/6/5/4/3rd Gen TPU 運動錶帶搭扣錶帶, 橘色, 42/44",0.8804516196250916
apple watch se,鋼化保貼組【Apple】Apple Watch Se 2024 Gps+行動網路 40Mm(鋁金屬錶殼搭配運動型錶帶),"Apple Watch SE/6/5/4/3rd Gen TPU 運動錶帶搭扣錶帶, 橘色, 42/44",0.8949251174926758
apple watch se,Apple Watch 6/Se 44Mm不鏽鋼三珠蝶扣錶帶 贈拆錶器,Mideudien Apple Watch 7/6/5/4 3/2/SE透明錶帶,0.8839713931083679
apple watch se,【吉米3C】Apple Watch S6/Se/5/4 38Mm/40Mm Apple Watch S6/Se/5/4 38Mm/40Mm T字皮錶帶(贈透明錶殼),"Apple Watch SE/6/5/4/3rd Gen TPU 運動錶帶搭扣錶帶, 橘色, 42/44",0.9235514402389526
apple watch se,Apple Watch 經典復古皮革錶帶(適用 Apple Watch 錶帶 9 8 7 Se 6 5 4 38 40 42 44 41 45),"Apple Watch SE/6/5/4/3rd Gen TPU 運動錶帶搭扣錶帶, 橘色, 42/44",0.9333638548851013
apple watch se,【Jtl】Jtlegend Apple Watch   6/Se/5/4 Shockrim 防摔保護殼(44Mm),"Banana Land Apple Watch 4 / 5 / 6 / SE 邊框錶殼 40 毫米, 1個, 銀",0.8114462494850159
apple watch se,【Kingkong】Apple Watch Series 8/7/6/5/4/Se/Ultra 通用 真皮質商務錶帶 撞色腕帶(Iwatch替換錶帶),"Apple Watch SE/6/5/4/3rd Gen TPU 運動錶帶搭扣錶帶, 橘色, 42/44",0.9235996603965759
apple watch se,【吉米3C】Apple Watch S6/Se/5/4 42Mm/44Mm 尼龍單圈編織錶帶(贈保護殼),"Apple Watch SE/6/5/4/3rd Gen TPU 運動錶帶搭扣錶帶, 橘色, 42/44",0.896430492401123
apple watch se,【Metal-Slim】Apple Watch Series 9/10/Se 40/41/42Mm 米蘭式磁吸不銹鋼編織錶帶,"Apple Watch SE/6/5/4/3rd Gen TPU 運動錶帶搭扣錶帶, 橘色, 42/44",0.8925787806510925
apple watch se,【Kingkong】Apple Watch Ultra/S8/S7/Se 高山回環式尼龍錶帶(Iwatch替換錶帶),"iNOViA Apple Watch一體式矽膠錶帶, 透明",0.872317373752594
apple watch se,【Ahastyle】Apple Watch 8/7/6/Se/5/4/3/2/1代 42/44/45Mm共用矽膠錶帶 越野款(Apple Watch 42/44Mm 專用),"Apple Watch SE/6/5/4/3rd Gen TPU 運動錶帶搭扣錶帶, 橘色, 42/44",0.9244733452796936
apple watch se,犀牛盾 Apple Watch Crashguard Nx 保護殼+邊條 蘋果 Ultra 9 8 7 654321Se 保護殼 保護框 防摔殼 手錶殼,"Banana Land Apple Watch 4 / 5 / 6 / SE 邊框錶殼 40 毫米, 1個, 銀",0.7982887625694275
錄影筆,【Vitas/Inja】V082S 1080P 錄音錄影筆(附32G記憶卡),"zoonics 錄影拍攝用麥克風, ZNS-VM200, 1個",0.7134767770767212
錄影筆,【Vitas/Inja】V082S 1080P 高解析錄影筆/微型攝影筆/密錄-附32G(供錄影3小時以上),"zoonics 錄影拍攝用麥克風, ZNS-VM200, 1個",0.7226545214653015
錄影筆,【全視線】R52 Full Hd 可錄影 插卡式 筆型攝影機(銀色版),"黑底訊息標示掛牌, 監視錄影中, 2個",0.739463746547699
錄影筆,【全視線】R52 Full Hd 可錄影 插卡式 筆型攝影機(銀色版-32G卡),"黑底訊息標示掛牌, 監視錄影中, 2個",0.7383494973182678
錄影筆,【Ltp】W8 隱藏式鏡頭可循環/邊充邊錄 插卡錄影筆,"黑底訊息標示掛牌, 監視錄影中, 2個",0.7202042937278748
錄影筆,【Ainmax 艾買氏】V6插卡筆型錄音錄影筆 針孔密錄器(附贈32G 記憶卡),"zoonics 錄影拍攝用麥克風, ZNS-VM200, 1個",0.6992869973182678
錄影筆,【Vitas/Inja】P7 1080P 插卡式錄影筆(附32G卡),"黑底訊息標示掛牌, 監視錄影中, 2個",0.6576467156410217
錄影筆,【全視線】R52 Full Hd 可錄影 插卡式 筆型攝影機銀色版內附32G記憶卡(筆型攝影機),"黑底訊息標示掛牌, 監視錄影中, 2個",0.7190192937850952
錄影筆,加碼送筆芯*5支+含發票 隱藏式鏡頭插卡筆型錄影筆 180分鐘 電力升級版 錄音筆 密錄器 針孔攝影機,"黑底訊息標示掛牌, 監視錄影中, 2個",0.6758007407188416
錄影筆,【Vitas/Inja】P7 1080P 插卡錄影筆(附32G卡),"黑底訊息標示掛牌, 監視錄影中, 2個",0.6664531826972961
錄影筆,【Meekee】V1 全都錄-隨身攝影機/錄音筆,"zoonics 錄影拍攝用麥克風, ZNS-VM200, 1個",0.7067527770996094
錄影筆,K41 旋轉鏡頭密錄 1080P 錄影/錄音筆,"zoonics 錄影拍攝用麥克風, ZNS-VM200, 1個",0.7161511778831482
奇美螢幕,【Chimei 奇美】Ml-32P20Q 32型 2K Ips 75Hz 電腦螢幕(2K/Ips/內建喇叭/Adaptive Sync),"SAMSUNG 三星 2p組前螢幕螢幕保護貼, 1組",0.5861499905586243
奇美螢幕,【Chimei 奇美】Ml-27P20Q 27型 2K Ips 75Hz 電腦螢幕(2K/Ips/內建喇叭/Adaptive Sync),"finepia 亮光電腦螢幕保護膜 13U370 13U580+額外螢幕保護貼膜+清潔布, 1套, 13.3英寸",0.587843656539917
奇美螢幕,【Chimei 奇美】Ml-32C50F 32型 Va 240Hz 曲面電競螢幕(1500R/內建喇叭/Adaptive Sync/1Ms),"CHIMEI 奇美家電 IH變頻電磁爐 1200W, FV-12E0MT",0.574184775352478
奇美螢幕,【Chimei 奇美】Ml-34C52Q 34型 Va 21:9 165Hz 曲面電競螢幕(1500R/165Hz/1Ms/Kvm支援),"KARAS 螢幕保護貼 NT551EBE / NT550EBV / NT550EBZ, 1個",0.5548561215400696
奇美螢幕,【Chimei 奇美】Ml-49C20W 49型 Va 32:9 144Hz 曲面電腦螢幕(1800R/Adaptive Sync/4Ms),CHIMEI 奇美家電 時尚LED護眼檯燈 白色,0.5966931581497192
奇美螢幕,【Chimei 奇美】Ml-27C50Q 27型 Qhd 曲面電競螢幕(2K/1500R/1Ms/165Hz/Hdr/含喇叭),"CHIMEI 奇美家電 IH變頻電磁爐 1200W, FV-12E0MT",0.5250273942947388
奇美螢幕,【台灣製 27吋】高透光液晶螢幕護目防撞保護鏡(奇美  系列  新規格),CHIMEI 奇美家電 時尚LED護眼檯燈 白色,0.6216723322868347
奇美螢幕,【Chimei 奇美】Ml-27C50F 27型 Va 240Hz 曲面電競螢幕(1500R/內建喇叭/Adaptive Sync/1Ms),"CHIMEI 奇美家電 IH變頻電磁爐 1200W, FV-12E0MT",0.5766032338142395
奇美螢幕,【台灣製~護視長】24吋 抗藍光液晶螢幕護目鏡(奇美 New系列),CHIMEI 奇美家電 時尚LED護眼檯燈 白色,0.6420576572418213
奇美螢幕,【Chimei 奇美】Ml-32C50Q 32型 Qhd 曲面電競螢幕(2K/1500R/1Ms/165Hz/Hdr/含喇叭),"CHIMEI 奇美家電 IH變頻電磁爐 1200W, FV-12E0MT",0.5121041536331177
奇美螢幕,【Dr. Board】可攜式超音波互動電子白板+Chimei 24型液晶螢幕(#電子白板 #液晶螢幕),"KARAS 螢幕保護貼 NT551EBE / NT550EBV / NT550EBZ, 1個",0.5277493596076965
奇美螢幕,【台灣製 43吋】高透光 液晶螢幕 電視護目防撞保護鏡(Chimei奇美  系列一  新規格),CHIMEI 奇美家電 時尚LED護眼檯燈 白色,0.5904848575592041
奇美螢幕,【台灣製~護視長】27吋 抗藍光液晶螢幕 Lcd護目鏡(奇美  系列  新規格),CHIMEI 奇美家電 時尚LED護眼檯燈 白色,0.6436077356338501
奇美螢幕,【台灣製~護視長】24吋 抗藍光液晶螢幕 Lcd護目鏡(奇美  系列  新規格),CHIMEI 奇美家電 時尚LED護眼檯燈 白色,0.6237211227416992
奇美螢幕,【台灣製~護視長】48吋 抗藍光液晶螢幕 電視護目鏡(Chimei  奇美  C款  48Lk60),"KARAS 螢幕保護貼 NT551EBE / NT550EBV / NT550EBZ, 1個",0.6224318146705627
奇美螢幕,【台灣製~護視長】24吋 抗藍光液晶螢幕護目鏡(奇美   C款  24Lf55),"KARAS 螢幕保護貼 NT551EBE / NT550EBV / NT550EBZ, 1個",0.6257553696632385
奇美螢幕,【台灣製 43吋】高透光 液晶螢幕 電視護目防撞保護鏡(Chimei奇美  系列二  新規格),CHIMEI 奇美家電 時尚LED護眼檯燈 白色,0.5921618342399597
奇美螢幕,【台灣製~護視長】27吋 抗藍光液晶螢幕護目鏡(奇美 New系列),CHIMEI 奇美家電 時尚LED護眼檯燈 白色,0.6689316630363464
奇美螢幕,【台灣製~護視長】43吋 抗藍光液晶螢幕 電視護目鏡(Chimei  奇美  C款),CHIMEI 奇美家電 時尚LED護眼檯燈 白色,0.6483910083770752
奇美螢幕,【台灣製 65吋】高透光 液晶螢幕 電視護目防撞保護鏡(奇美  系列  新規格),"KARAS 螢幕保護貼 NT551EBE / NT550EBV / NT550EBZ, 1個",0.6493439674377441
奇美螢幕,【台灣製 48吋】高透光 液晶螢幕 電視護目防撞保護鏡(Chimei  奇美 系列一  新規格),"KARAS 螢幕保護貼 NT551EBE / NT550EBV / NT550EBZ, 1個",0.6330682039260864
奇美螢幕,【台灣製 50吋】高透光 液晶螢幕 電視護目防撞保護鏡(奇美  系列二  新規格),"KARAS 螢幕保護貼 NT551EBE / NT550EBV / NT550EBZ, 1個",0.6175328493118286
奇美螢幕,【台灣製~護視長】48吋 抗藍光液晶螢幕 電視護目鏡(Chimei  奇美  B款  48La80),"KARAS 螢幕保護貼 NT551EBE / NT550EBV / NT550EBZ, 1個",0.6204854846000671
奇美螢幕,【台灣製 39吋】高透光 液晶螢幕 電視護目防撞保護鏡(Chimei  奇美 系列  新規格),CHIMEI 奇美家電 時尚LED護眼檯燈 白色,0.6125447154045105
奇美螢幕,【台灣製~護視長】39吋 抗藍光液晶螢幕 電視護目鏡(奇美 系列),CHIMEI 奇美家電 時尚LED護眼檯燈 白色,0.6607003808021545
奇美螢幕,【台灣製 48吋】高透光 液晶螢幕 電視護目防撞保護鏡(Chimei  奇美 系列二  新規格),"KARAS 螢幕保護貼 NT551EBE / NT550EBV / NT550EBZ, 1個",0.6286317110061646
奇美螢幕,【台灣製~護視長】24吋 抗藍光液晶螢幕護目鏡(奇美  D款  24Lf60),"KARAS 螢幕保護貼 NT551EBE / NT550EBV / NT550EBZ, 1個",0.6229855418205261
奇美螢幕,【台灣製 55吋】高透光 液晶螢幕 電視護目防撞保護鏡(奇美  系列二  新規格),"KARAS 螢幕保護貼 NT551EBE / NT550EBV / NT550EBZ, 1個",0.6411300897598267
奇美螢幕,【台灣製 49吋】高透光 液晶螢幕 電視護目防撞保護鏡(奇美 系列  新規格),CHIMEI 奇美家電 時尚LED護眼檯燈 白色,0.6006588935852051
奇美螢幕,【台灣製~護視長】24吋 抗藍光液晶螢幕護目鏡(奇美  C款  24Lf65),"KARAS 螢幕保護貼 NT551EBE / NT550EBV / NT550EBZ, 1個",0.6273345351219177
掃地機器人 小米 拖地,【小米官方旗艦館】Xiaomi 掃拖機器人 X20 Pro 白色(原廠公司貨/含保固/米家App/掃地機器人),"NS_Xiaomi小米 掃拖機器人S20+ 白色, 1入",0.9380881786346436
掃地機器人 小米 拖地,【小米】Xiaomi 掃拖機器人 X20 Pro,"NS_Xiaomi小米 掃拖機器人S20+ 白色, 1入",0.9147889614105225
掃地機器人 小米 拖地,【小米】Xiaomi 掃拖機器人 S20+,"NS_Xiaomi小米 掃拖機器人S20+ 白色, 1入",0.9416571855545044
掃地機器人 小米 拖地,【小米】Xiaomi 掃拖機器人 S20,"NS_Xiaomi小米 掃拖機器人S20+ 白色, 1入",0.9398393630981445
掃地機器人 小米 拖地,【Have Green Days 綠綠好日】適用 小米/石頭/小瓦 滿版抹布 拖地清潔布 5入組(米家掃地機器人 配件 耗材 掃地機器人-滿版抹布),"Nusimbi 小米掃地機器人 S7 MaxV Plus 超兼容替換濕拖把, 8個, 單品",0.7742655277252197
掃地機器人 小米 拖地,【小米】Xiaomi掃拖機器人X20+,"NS_Xiaomi小米 掃拖機器人S20+ 白色, 1入",0.9122138023376465
掃地機器人 小米 拖地,免運 居家收納 掃地機器人上方置物架帶輪子石頭小米科沃斯拖地機收納架沙髮邊幾 客廳置物架 掃地機器人置物架,"UWant 掃地機器人拖把 Edison 2 / Edison 2+, 2個, 單品",0.6616042256355286
緩衝氣墊袋,【工具達人】氣泡充氣機 氣泡袋機 氣泡布機 緩衝氣墊機 打包氣泡墊 充氣機 防撞包材 防撞包材機(190-Peb16),,
緩衝氣墊袋,【工具網】葫蘆膜充氣機 泡泡紙機 緩衝氣墊機 空氣袋充氣機 充氣機180-Peb16(氣泡充氣機 出貨包材),,
緩衝氣墊袋,【工具王】氣泡布 空氣袋充氣機 緩衝氣墊機 葫蘆膜 630-Peb16(葫蘆膜充氣機 泡泡紙機 氣泡充氣機),,
緩衝氣墊袋,【精準科技】氣泡充氣機 氣泡袋機 緩衝氣墊機 打包氣泡墊 防撞泡泡紙 防撞包材機 氣泡布機(550-Peb16),,
緩衝氣墊袋,【Home+】氣泡袋機 氣泡布機 充氣機 氣泡膜 網購必備 緩衝氣墊機 充氣枕 B-Peb16(氣泡膜機 包材打氣機),,
麗貝樂,即期品【麗貝樂】Comfort量販包彩箱黏貼型(短效期),"Blbr 柏麗貝爾 香穀棒 奶素 可可, 130g, 1包",0.6739221215248108
麗貝樂,【麗貝樂】敢動褲褲型5-7號L-Xxl紙尿褲/尿布(箱購),"Libero 麗貝樂 Comfort黏貼型尿布, M, 208片",0.8341823816299438
